"date";"cycle_formation";"annee_volee";"phase";"participants";"journee";"nombre_participants";"niveau";"critere";"activite";"rcnum";"pernum";"score";"url_details"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"Formateurs";"Qualité perçue des méthodes pédagogiques";"Général";"Non concerné";"Non concerné";"76";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"Formateurs";"Perception de l'implication de l'équipe de formation";"Général";"Non concerné";"Non concerné";"87";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Intérêt perçu pour les ressources";"Orchestration";"Non concerné";"Non concerné";"67";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Intérêt perçu pour les ressources";"Scratch";"Non concerné";"Non concerné";"70";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Intérêt perçu pour les ressources";"Usages, médias et société";"Non concerné";"Non concerné";"74";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Sentiment d'auto-efficacité dans la réalisation de l'activité";"Orchestration";"Non concerné";"Non concerné";"64";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Sentiment d'auto-efficacité dans la réalisation de l'activité";"Scratch";"Non concerné";"Non concerné";"55";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Sentiment d'auto-efficacité dans la réalisation de l'activité";"Usages, médias et société";"Non concerné";"Non concerné";"72";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Intention d’utiliser les ressources";"Orchestration";"Non concerné";"Non concerné";"58";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Intention d’utiliser les ressources";"Scratch";"Non concerné";"Non concerné";"50";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"1";"Intention d’utiliser les ressources";"Usages, médias et société";"Non concerné";"Non concerné";"71";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Ressources matérielles";"Général";"Non concerné";"Non concerné";"44";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Ressources temporelles";"Général";"Non concerné";"Non concerné";"27";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Soutien technique et/ou pédagogique";"Général";"Non concerné";"Non concerné";"30";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Trop de travail";"Encodage pixels";"Non concerné";"Non concerné";"10";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Trop de travail";"Algorithmes de tri de poids";"Non concerné";"Non concerné";"9";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Trop de travail";"Le robot peintre";"Non concerné";"Non concerné";"11";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Trop de travail";"Pages pour préparer ma classe";"Non concerné";"Non concerné";"9";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Trop de travail";"Pages avec mes élèves";"Non concerné";"Non concerné";"14";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Trop de travail";"Recherche internet en classe : droits et sources";"Non concerné";"Non concerné";"6";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"3";"Trop de travail";"Général";"Non concerné";"Non concerné";"6";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"4";"Mise en oeuvre d'activités";"Encodage pixels";"Non concerné";"Non concerné";"4";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"4";"Mise en oeuvre d'activités";"Algorithmes de tri de poids";"Non concerné";"Non concerné";"5";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"4";"Mise en oeuvre d'activités";"Le robot peintre avec les blocs de programmation";"Non concerné";"Non concerné";"4";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"4";"Mise en oeuvre d'activités";"Pages pour préparer ma classe";"Non concerné";"Non concerné";"35";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"4";"Mise en oeuvre d'activités";"Pages avec mes élèves";"Non concerné";"Non concerné";"43";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"11/10/2021";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"2";"211";"4";"Mise en oeuvre d'activités";"Recherche internet en classe : droits et sources";"Non concerné";"Non concerné";"38";"https://drive.google.com/file/d/1HZ5obPNsp0R9EM5TrbFgJdToyJC32j3W/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"Formateurs";"Qualité perçue des méthodes pédagogiques";"Général";"Non concerné";"Non concerné";"75";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"Formateurs";"Perception de l'implication de l'équipe de formation";"Général";"Non concerné";"Non concerné";"86";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Intérêt perçu pour les ressources";"Robotique : programmer un robot";"Non concerné";"Non concerné";"72";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Intérêt perçu pour les ressources";"Robotique : échanges autour des enjeux sociaux";"Non concerné";"Non concerné";"67";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Intérêt perçu pour les ressources";"Médias sociaux : analyse réflexive sur les médias";"Non concerné";"Non concerné";"75";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Intérêt perçu pour les ressources";"Médias sociaux : production vidéos";"Non concerné";"Non concerné";"79";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Sentiment d'auto-efficacité dans la réalisation de l'activité";"Robotique : programmer un robot";"Non concerné";"Non concerné";"56";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Sentiment d'auto-efficacité dans la réalisation de l'activité";"Robotique : échanges autour des enjeux sociaux";"Non concerné";"Non concerné";"58";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Sentiment d'auto-efficacité dans la réalisation de l'activité";"Médias sociaux : analyse réflexive sur les médias";"Non concerné";"Non concerné";"70";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Sentiment d'auto-efficacité dans la réalisation de l'activité";"Médias sociaux : production vidéos";"Non concerné";"Non concerné";"61";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Intention d’utiliser les ressources";"Robotique : programmer un robot";"Non concerné";"Non concerné";"45";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Robotique : échanges autour des enjeux sociaux";"Scratch";"Non concerné";"Non concerné";"46";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Intention d’utiliser les ressources";"Médias sociaux : analyse réflexive sur les médias";"Non concerné";"Non concerné";"60";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"1";"Intention d’utiliser les ressources";"Médias sociaux : production vidéos";"Non concerné";"Non concerné";"57";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Ressources temporelles";"Général";"Non concerné";"Non concerné";"59";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Soutien technique et/ou pédagogique";"Général";"Non concerné";"Non concerné";"24";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Efficience globale";"Encodage pixels";"Non concerné";"Non concerné";"17";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Efficience globale";"Algorithme de tri de poids";"Non concerné";"Non concerné";"20";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Efficience globale";"Pages pour préparer ma classe";"Non concerné";"Non concerné";"31";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Efficience globale";"Pages avec mes élèves";"Non concerné";"Non concerné";"19";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Efficience globale";"Recherche internet en classe : droits et sources";"Non concerné";"Non concerné";"23";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Efficience globale";"Orchestration";"Non concerné";"Non concerné";"-5";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Efficience globale";"Scratch";"Non concerné";"Non concerné";"-2";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"3";"Efficience globale";"Outils de présentation, usages, médias et société";"Non concerné";"Non concerné";"18";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Encodage pixels";"Non concerné";"Non concerné";"1";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Algorithmes de tri de poids";"Non concerné";"Non concerné";"3";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Le robot peintre avec les blocs de programmation";"Non concerné";"Non concerné";"1";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Pages pour préparer ma classe";"Non concerné";"Non concerné";"34";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Pages avec mes élèves";"Non concerné";"Non concerné";"48";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Recherche internet en classe : droits et sources";"Non concerné";"Non concerné";"54";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Orchestration";"Non concerné";"Non concerné";"8";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Scratch";"Non concerné";"Non concerné";"15";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"01/04/2022";"C2b (7-8P)";"Non concerné";"Pilote";"Enseignants";"3";"181";"4";"Mise en oeuvre d'activités";"Outils de présentation, usages, médias et société";"Non concerné";"Non concerné";"35";"https://drive.google.com/file/d/1H_LSbVV8DRGkU-wRhEJW4HC6egoHFg-J/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"Formateurs";"Qualité perçue des méthodes pédagogiques";"Général";"Non concerné";"Non concerné";"78";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"Formateurs";"Perception de l'implication de l'équipe de formation";"Général";"Non concerné";"Non concerné";"91";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Intérêt perçu pour les ressources";"Premiers pas sur le web";"Non concerné";"Non concerné";"81";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Intérêt perçu pour les ressources";"Données du sens 2";"Non concerné";"Non concerné";"80";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Intérêt perçu pour les ressources";"Aborder en classe les enjeux sociaux du numérique";"Non concerné";"Non concerné";"84";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Intérêt perçu pour les ressources";"Entrailles d’une machine";"Non concerné";"Non concerné";"78";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Utilité perçue des ressources";"Premiers pas sur le web";"Non concerné";"Non concerné";"79";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Utilité perçue des ressources";"Données du sens 2";"Non concerné";"Non concerné";"78";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Utilité perçue des ressources";"Aborder en classe les enjeux sociaux du numérique";"Non concerné";"Non concerné";"86";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Utilité perçue des ressources";"Entrailles d’une machine";"Non concerné";"Non concerné";"72";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Facilité perçue d’utilisation des ressources";"Premiers pas sur le web";"Non concerné";"Non concerné";"82";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Facilité perçue d’utilisation des ressources";"Données du sens 2";"Non concerné";"Non concerné";"82";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Facilité perçue d’utilisation des ressources";"Aborder en classe les enjeux sociaux du numérique";"Non concerné";"Non concerné";"90";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"1";"Facilité perçue d’utilisation des ressources";"Entrailles d’une machine";"Non concerné";"Non concerné";"71";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"2";"Connaissance du contenu théorique";"Général";"Non concerné";"Non concerné";"74";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Ressources matérielles";"Général";"Non concerné";"Non concerné";"77";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Ressources temporelles";"Général";"Non concerné";"Non concerné";"45";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Soutien hiérarchique ou des collègues";"Général";"Non concerné";"Non concerné";"100";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Soutien technique et/ou pédagogique";"Général";"Non concerné";"Non concerné";"77";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Compatibilité avec les pratiques habituelles d'enseignement";"Général";"Non concerné";"Non concerné";"77";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Efficience globale";"Général";"Non concerné";"Non concerné";"-2";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Trop de réflexion";"Général";"Non concerné";"Non concerné";"5";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Trop de réflexion";"Général";"Non concerné";"Non concerné";"32";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"3";"Un bénéfice notable chez les élèves";"Général";"Non concerné";"Non concerné";"32";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"4";"Mise en oeuvre d'activités";"Décris-moi un objet";"Non concerné";"Non concerné";"82";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"4";"Mise en oeuvre d'activités";"Décris-moi une image";"Non concerné";"Non concerné";"32";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"4";"Mise en oeuvre d'activités";"Turing tumble";"Non concerné";"Non concerné";"18";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"4";"Mise en oeuvre d'activités";"Potato pirates";"Non concerné";"Non concerné";"0";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"4";"Mise en oeuvre d'activités";"Le jeu des variables";"Non concerné";"Non concerné";"0";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"4";"Mise en oeuvre d'activités";"La robotique avec Thymio";"Non concerné";"Non concerné";"9";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"4";"Mise en oeuvre d'activités";"Motif art";"Non concerné";"Non concerné";"82";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/02/2022";"C3 SI";"1";"Pilote";"Enseignants";"9";"22";"4";"Mise en oeuvre d'activités";"Algorea serious game";"Non concerné";"Non concerné";"82";"https://drive.google.com/file/d/1HvC8bo7Wn3lk3itS95bdufGSv0X_dCqy/view?usp=sharing"
"17/12/2021";"C3 SI";"1";"Pilote";"Enseignants";"8";"25";"Formateurs";"Qualité perçue des méthodes pédagogiques";"Général";"Non concerné";"Non concerné";"77";"https://drive.google.com/file/d/1Hv2xJAnw7Z2XOv3WsIb2YyuYsvyCjpvB/view?usp=sharing"
"17/12/2021";"C3 SI";"1";"Pilote";"Enseignants";"8";"25";"Formateurs";"Perception de l'implication de l'équipe de formation";"Général";"Non concerné";"Non concerné";"87";"https://drive.google.com/file/d/1Hv2xJAnw7Z2XOv3WsIb2YyuYsvyCjpvB/view?usp=sharing"
"17/12/2021";"C3 SI";"1";"Pilote";"Enseignants";"8";"25";"1";"Intérêt perçu pour les ressources";"Codage binaire";"Non concerné";"Non concerné";"82";"https://drive.google.com/file/d/1Hv2xJAnw7Z2XOv3WsIb2YyuYsvyCjpvB/view?usp=sharing"
"17/12/2021";"C3 SI";"1";"Pilote";"Enseignants";"8";"25";"1";"Intérêt perçu pour les ressources";"Codage et compression";"Non concerné";"Non concerné";"80";"https://drive.google.com/file/d/1Hv2xJAnw7Z2XOv3WsIb2YyuYsvyCjpvB/view?usp=sharing"
